id,name,producer,nation,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
162476,"Berry Bros. & Rudd, Provence Rose",Berry Bros  Rudd,France,Rose,Table,13,11~13,SWEET1,ACIDITY3,BODY2,TANNIN1,18900,2016,750
162479,"Roche Mazet, Chardonnay",CASTEL Groupe CASTEL,France,White,Table,11~12,9~11,SWEET1,ACIDITY3,BODY2,TANNIN1,22000,2017,750
162480,Chateau La Patache,Chateau La Patache,France,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,187000,2015,750
162481,"Intrinsic, Cabernet Sauvignon",Intrinsic Wine Co,USA,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,92000,2017,750
162482,Haute Lige Cabernet Sauvignon Merlot,Pierre Jean,France,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
162483,Vallee Blanche Viognier,Pierre Jean,France,White,Table,13.5,6~8,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2016,750
162484,"Rene Bouvier, Bourgogne Rouge 'Cuvee Le Chapitre Suivant'",Domaine Rene Bouvier,France,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,105000,2014,750
162485,"Rene Bouvier, Marsannay Rouge 'Champ Salomon'",Domaine Rene Bouvier,France,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,160000,2014,750
162486,"Rene Bouvier, Vosne Romanée 'Les Croix Blanches'",Domaine Rene Bouvier,France,Red,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN2,300000,2014,750
162487,"Rene Bouvier, Chambolle Musigny 1er Cru 'Les Fuees'",Domaine Rene Bouvier,France,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,480000,2014,750
162488,"Rene Bouvier, Charmes Chambertin Grand Cru",Domaine Rene Bouvier,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,630000,2014,750
162489,"Domaine Odoul Coquard, Morey-St-Denis 'Aux Chéseaux'",Domaine Odoul Coquard,France,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,200000,2015,750
162490,"Domaine Odoul Coquard, Vosne Romanee",Domaine Odoul Coquard,France,Red,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN2,235000,2015,750
162491,"Domaine Odoul Coquard, Chambolle Musigny 1er Cru 'Les Baudes'",Domaine Odoul Coquard,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,345000,2015,750
162492,"Domaine Odoul Coquard, Chambolle Musigny 1er Cru 'Les Sentiers'",Domaine Odoul Coquard,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,345000,2015,750
162493,Domaine Rombeau Le Blanc Cotes Catalane IGP,Domaine de Rombeau,France,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,62500,2016,750
162494,Chateau Rombeau Le Rouge,Domaine de Rombeau,France,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN3,62500,2015,750
162495,Chateau Rombeau Cotes du Roussillon Blanc,Domaine de Rombeau,France,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,62500,2015,750
162496,Chateau Rombeau Cotes du Roussillon Rouge,Domaine de Rombeau,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,62500,2015,750
162497,Nox Blanco,Bodegas Pinord,Spain,White,Table,11,8~10,SWEET1,ACIDITY5,BODY2,TANNIN1,42000,2017,750
162498,Nox Tinto,Bodegas Pinord,Spain,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,42000,2017,750
162499,"Justino’s Madeira, Verdelho Colheita 1997",Justinos Madeira,Portugal,Fortified,Dessert,20,12~14,SWEET4,ACIDITY3,BODY5,TANNIN2,180000,1997,750
162500,"Justino’s Madeira, Malvasia Colheita 1997",Justinos Madeira,Portugal,Fortified,Dessert,20,12~14,SWEET4,ACIDITY3,BODY5,TANNIN2,180000,1997,750
162501,"Tabali, Gran Reserva Pinot Noir ",Vina Tabali,Chile,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,48000,2016,750
162502,"Tabali, Gran Reserva Cabernet Sauvignon ",Vina Tabali,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,48000,2015,750
162503,"Tabali, Gran Reserva Syrah ",Vina Tabali,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,48000,2017,750
162504,Sorbello,Wifo,Italy,Red,Table,10,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,0,750
162505,Armentano,Wifo,Italy,Red,Table,10,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,0,750
162506,1752 'Seri Long Distance',El Tanino,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2011,750
162507,Tripudium Rosso,Carlo Pellegrino,Italy,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,119000,2013,750
162508,Tareni Grillo,Carlo Pellegrino,Italy,White,Table,12,8~10,SWEET2,ACIDITY2,BODY2,TANNIN1,40000,2016,750
162509,Tareni Nero d’Avola,Carlo Pellegrino,Italy,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,40000,2016,750
162510,"Pillitteri, Cabernet Sauvignon Icewine Reserve",Pillitteri Estate,Canada,White,Dessert,11~12,4~6,SWEET5,ACIDITY3,BODY4,TANNIN1,183000,2013,750
162511,"Pillitteri, Gewurztraminer Riesling",Pillitteri Estate,Canada,White,"Table, Dessert",12~13,4~6,SWEET3,ACIDITY3,BODY2,TANNIN1,57000,2016,750
162512,"Casal Garcia, Vinho Verde White",Aveleda,Portugal,White,"Appetizer, Table",9~10,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,0,0,750
162513,"Casal Garcia, Vinho Verde Sparkling White",Aveleda,Portugal,Sparkling,"Appetizer, Table",11~12,6~8,SWEET2,ACIDITY4,BODY2,TANNIN1,40000,0,750
162514,"Casal Garcia, Vinho Verde Sparkling Rose",Aveleda,Portugal,Sparkling,"Appetizer, Table",10~11,6~8,SWEET2,ACIDITY4,BODY2,TANNIN1,40000,0,750
162515,Viriatus 'Baseball is my game',FM Barrero,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,28000,2014,750
162516,Lancers Rose,Jose Maria da Fonseca,Portugal,Rose,Table,,,SWEET2,ACIDITY2,BODY2,TANNIN1,30000,0,750
162517,Lancers White,Jose Maria da Fonseca,Portugal,White,Table,11~12,8~10,SWEET2,ACIDITY3,BODY2,TANNIN1,30000,0,750
162518,Alambre Moscatel de Setubal,Jose Maria da Fonseca,Portugal,Fortified,Dessert,17.5,10~16,SWEET5,ACIDITY3,BODY5,TANNIN1,55000,2013,750
162519,Alambre Moscatel Roxo de Setubal,Jose Maria da Fonseca,Portugal,Fortified,Dessert,17~18,10~16,SWEET5,ACIDITY2,BODY5,TANNIN2,70000,2011,750
162520,Privada Moscatel de Setubal Almagnac,Jose Maria da Fonseca,Portugal,Fortified,Dessert,18,10~16,SWEET5,ACIDITY3,BODY5,TANNIN1,120000,1998,750
162521,"Clos Montblanc, Proyecto Cu4ro Cava Demi Sec",Clos Montblanc,Spain,Sparkling,"Appetizer, Table",11~12,6~8,SWEET3,ACIDITY3,BODY3,TANNIN1,50000,0,750
162522,"Clos Montblanc, Cu4ro Red",Clos Montblanc,Spain,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30000,2018,750
162523,"Clos Montblanc, Castillo de Montblanc Cava Brut",Clos Montblanc,Spain,Sparkling,"Appetizer, Table",12,6~8,SWEET1,ACIDITY2,BODY3,TANNIN1,46000,0,750
162524,Giacondi Vino Rosso,MGM Mondo del Vino,Italy,Red,Table,11~12,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,51000,0,750
162525,Giacondi Vino Bianco,MGM Mondo del Vino,Italy,White,Table,11~12,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,0,0,750
162526,Marquis de Rothberg Cabernet Sauvignon,GCF  GCF Group,France,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,25000,2016,750
162527,Marquis de Rothberg Margaux,GCF  GCF Group,France,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,162500,2015,750
162528,Marquis de Rothberg Medoc,GCF  GCF Group,France,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,50000,2015,750
162529,Marquis de Rothberg Melot,GCF  GCF Group,France,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2016,750
162530,Marquis de Rothberg Bordeaux,GCF  GCF Group,France,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,34500,2015,750
162531,Marquis de Rothberg Saint Emilion,GCF  GCF Group,France,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,77500,2015,750
162532,"Chanin, Los Alamos Vineyard Pinot Noir",Chanin wine company,USA,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
162533,"Chanin, Bien Nacido Vineyard Chardonnay",Chanin wine company,USA,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2015,750
162534,"Chanin, Bien Nacido Vineyard Pinot Noir",Chanin wine company,USA,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
162535,"Chanin, Duvarita Vineyard Pinot Noir",Chanin wine company,USA,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
162536,"Chanin, Sanford & Benedict Chardonnay",Chanin wine company,USA,White,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN1,180000,2016,750
162537,"Santa Helena, Varietal Sauvignon Blanc",Santa Helena Vina Santa Helena,Chile,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,13000,2017,375
162538,"Santa Helena, Siglo de Oro Reserva Merlot",Santa Helena Vina Santa Helena,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,30000,2017,750
162539,Long Meadow Ranch Pinot Noir,Long Meadow Ranch Winery,USA,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,200000,2015,750
162540,Long Meadow Ranch Chardonnay,Long Meadow Ranch Winery,USA,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,200000,2016,750
162541,Duchessa Lia Gala Rosa,Capetta Francesco Capetta  Balbi Soprani,Italy,Red,"Table, Dessert",5.5,6~8,SWEET4,ACIDITY1,BODY2,TANNIN1,31000,0,750
162542,"Hardys, Crest Sparkling",Hardys,Australia,Sparkling,"Appetizer, Table",10.5,6~8,SWEET1,ACIDITY4,BODY2,TANNIN1,14900,0,750
162543,"Charlotte, Street Cabernet Sauvignon  ",Accolade,Australia,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2017,750
162544,Charlotte Street Shiraz,Accolade,Australia,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2017,750
162545,Charlotte Street Chardonnay,Accolade,Australia,White,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN1,12900,2017,750
162547,"Bellavista, Nectar",Bellavista,Italy,Sparkling,"Appetizer, Dessert",12,6~8,SWEET4,ACIDITY2,BODY3,TANNIN1,183000,0,750
162548,Proa Cava Brut,Vallformosa,Spain,Sparkling,"Appetizer, Table",,,SWEET2,ACIDITY3,BODY2,TANNIN1,0,0,750
162549,"Hundred Acre ,Kayli Morgan Cabernet Sauvignon",Hundred Acre,USA,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,0,0,750
162550,"Booker Vineyard, Fulldraw",Booker Vineyard,USA,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2015,750
162551,"Booker Vineyard, Oublie",Booker Vineyard,USA,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
162552,"Booker Vineyard, My Favorite Neighbor",Booker Vineyard,USA,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2015,750
162553,"Booker Vineyard, Ripper",Booker Vineyard,USA,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2015,750
162554,"Booker Vineyard, Jada",Booker Vineyard,USA,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
162555,"Andre Clouet, 'Le Clos' Bouzy Grand Cru Blanc de Noir ",Andre Clouet,France,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY4,TANNIN1,0,2008,1500
162556,"Nicholson Jones, Dolly Hill Chardonnay",Nicholson Jones Cellars,USA,White,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN1,0,2017,750
162557,"Marcassin, Chardonnay ",Marcassin,USA,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2013,750
162558,"Marcassin, Pinot Noir",Marcassin,USA,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN3,0,0,750
162559,"Jones Family Vineyards, The Sisters Cabernet Sauvignon",Jones Family Vineyards,USA,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,0,2015,750
162560,"Jones Family Vineyards, Estate Cabernet Sauvignon",Jones Family Vineyards,USA,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
162561,"Purlieu, Le Pich Napa Valley Cabernet Sauvignon ",Purlieu,USA,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,0,750
162562,"Purlieu, Napa Valley Cabernet Sauvignon",Purlieu,USA,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,0,0,750
162563,"La Scolca, Soldati Brut",La Scolca,Italy,Sparkling,"Appetizer, Table",12.5,6~8,SWEET1,ACIDITY4,BODY2,TANNIN1,65000,0,750
162564,"La Scolca, Soldati d’Antan Millesimato Brut",La Scolca,Italy,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,0,0,750
162565,"La Scolca, Rugre",La Scolca,Italy,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY2,TANNIN1,0,0,750
162566,"La Scolca, Gavi dei Gavi d’Antan",La Scolca,Italy,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY1,TANNIN1,0,0,750
162567,"La Scolca, Villa Scolca Gavi   ",La Scolca,Italy,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY1,TANNIN1,0,0,750
162568,"Top Winemakers, Top Blend Chile",Top Winemakers,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2015,750
162569,"Top Winemakers ,Top Malbec Chile",Top Winemakers,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2014,750
162570,"Domaine Roux Pere & Fils, Mercurey 'Champ-Pillot'",Domaine Roux Pere  Fils,France,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,70000,2018,750
162575,"Cavallotto, Barbera d'Alba Superiore 'Vigna del Cuculo' ",Cantina Cavallotto,Italy,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,110000,2018,750
162576,"Cavallotto, Barolo Bricco Boschis",Cantina Cavallotto,Italy,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,265000,2016,750
162577,"Cavallotto, Barolo Riserva Bricco Boschis Vigna San Giuseppe",Cantina Cavallotto,Italy,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN5,330000,2013,750
162578,"Cavallotto, Langhe Nebbiolo",Cantina Cavallotto,Italy,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,108000,2018,750
162579,"Cavallotto, Pinner",Cantina Cavallotto,Italy,White,"Appetizer, Table",14,10 ~ 12,SWEET1,ACIDITY4,BODY4,TANNIN1,73000,2019,750
162580,"Cavallotto, Dolcetto d'Alba 'Vigna Scot'",Cantina Cavallotto,Italy,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,55000,2019,750
162581,"Contratto, De Miranda Asti Spumante ",Contratto,Italy,Sparkling,Appetizer,8,6 ~ 8,SWEET4,ACIDITY2,BODY3,TANNIN1,152000,2013,750
162582,"Contratto, Millesimato Extra Brut ",Contratto,Italy,Sparkling,Table,12~13,6~8,SWEET1,ACIDITY3,BODY4,TANNIN1,88000,2012,750
162583,"Villa Marcello, Prosecco Millesimato Brut",Villa Marcello,Italy,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY2,TANNIN1,55000,2017,750
162584,"Navarro Correas, Gran Los Arboles Malbec",Bodega Navarro Correas,Argentina,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,36000,2017,750
162585,"Navarro Correas, Gran Los Arboles Cabernet Sauvignon",Bodega Navarro Correas,Argentina,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,36000,2017,750
162586,"Navarro Correas, Gran Los Arboles Blanco",Bodega Navarro Correas,Argentina,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,36000,2017,750
162587,"Navarro Correas, Reserva Malbec",Bodega Navarro Correas,Argentina,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,50000,2017,750
162588,"Navarro Correas, Reserva Cabernet Sauvignon",Bodega Navarro Correas,Argentina,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,50000,2016,750
162589,"Navarro Correas, Reserva Chardonnay",Bodega Navarro Correas,Argentina,White,Table,13~14,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,50000,2017,750
162590,"Navarro Correas, Alegoria Gran Reserva Chardonnay",Bodega Navarro Correas,Argentina,White,Table,12~13,8~10,SWEET1,ACIDITY3,BODY4,TANNIN1,115000,2015,750
162591,"Bruno Giacosa, Nebbiolo d’Alba",Bruno Giacosa,Italy,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,110000,2018,750
162592,"Domaine Roux Pere & Fils, Rully 'Clos des Mollepierres' ",Domaine Roux Pere  Fils,France,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,80000,2018,750
162593,"Domaine Roux Pere & Fils, Santenay 1er Cru 'Beaurepaire'",Domaine Roux Pere  Fils,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,116000,2016,750
162594,"Domaine Roux Pere & Fils, Aloxe-Corton 'Les Boutieres'",Domaine Roux Pere  Fils,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,158000,2017,750
162595,"Domaine Roux Pere & Fils, Saint-Aubin 1er Cru 'Les Cortons'",Domaine Roux Pere  Fils,France,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,166000,2017,750
162596,"Domaine Roux Pere & Fils, Chassagne-Montrachet 'Les Morichot'",Domaine Roux Pere  Fils,France,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,191000,2018,750
162597,"Domaine Roux Pere & Fils, Gevrey-Chambertin Vieilles Vignes",Domaine Roux Pere  Fils,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,200000,2018,750
162598,"Domaine Roux Pere & Fils, Chambolle-Musigny 'Les Fremieres'",Domaine Roux Pere  Fils,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,233000,2016,750
162599,"Domaine Roux Pere & Fils, Meursault 1er Cru 'Clos des Poruzots'",Domaine Roux Pere  Fils,France,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,333000,2017,750
162600,"Domaine Roux Pere & Fils, Les Cotilles Chardonnay",Domaine Roux Pere  Fils,France,White,Table,12~13,10 ~ 12,SWEET1,ACIDITY3,BODY3,TANNIN1,38000,2018,750
162601,"Domaine Roux Pere & Fils, Les Cotilles Pinot Noir ",Domaine Roux Pere  Fils,France,Red,Table,12~13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN2,38000,2019,750
162602,"Henri Meurgey, Henri Bourgogne Chardonnay ",Henri Meurgey,France,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2016,750
162603,"Henri Meurgey, Henri Bourgogne Pinot Noir ",Henri Meurgey,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
162604,"Nicolas Rossignol, Pommard 'Noizons' ",Nicolas Rossignol,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,266000,2016,750
162605,"Nicolas Rossignol, Volnay 1er Cru 'Fremiets'",Nicolas Rossignol,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,350000,2015,750
162606,"Nicolas Rossignol, Pommard 1er Cru 'Chaponnieres'",Nicolas Rossignol,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,416000,2015,750
162607,"Nicolas Rossignol, Volnay 1er Cru 'Chevret'",Nicolas Rossignol,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,400000,2016,750
162608,"Nicolas Rossignol, Pommard 1er Cru 'Chanlins'",Nicolas Rossignol,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,516000,2015,750
162609,"Domaine Arnoux Lachaux, Bourgogne Pinot Fin ",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,121000,2017,750
162610,"Domaine Arnoux Lachaux, Nuits Saint Georges",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,208000,2017,750
162611,"Domaine Arnoux Lachaux, Vosne-Romanee",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,320000,2017,750
162612,"Domaine Arnoux Lachaux, Chambolle-Musigny",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,291000,2017,750
162613,"Domaine  Arnoux Lachaux, Nuits Saint Georges 'Les Poisets'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,283000,2015,750
162614,"Domaine Arnoux Lachaux, Vosne-Romanee 1er Cru 'Les Hautes Maiziere'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,325000,2016,750
162615,"Domaine Arnoux Lachaux, Nuits Saint Georges 1er Cru 'Corvees Pagets'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,450000,2017,750
162616,"Domaine Arnoux Lachaux, Vosne-Romanee 1er Cru 'Les Chaumes'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,500000,2017,750
162617,"Domaine Arnoux Lachaux, Grand Cru 'Clos de Vougeot' ",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,883000,2017,750
162618,"Domaine Arnoux Lachaux, Vosne-Romanee 1er Cru 'Les Suchots'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,880000,2017,750
162619,"Domaine Arnoux Lachaux, Grand Cru 'Echezeaux'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,965000,2017,750
162620,"Domaine Arnoux Lachaux, Latricieres-Chambertin Grand Cru",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,1200000,2017,750
162621,"Domaine Arnoux Lachaux, Grand Cru 'Romanee Saint Vivant'",Domaine ArnouxLachaux,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,2750000,2017,750
162622,"La Spinetta, Chianti Riserva",La Spinetta,Italy,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,88000,2015,750
162623,"La Spinetta, Barolo Garretti",La Spinetta,Italy,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,200000,2016,750
162624,Morgan Bay Cabernet Sauvignon,Rutherford Wine Company,USA,Red,Table,13,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,50000,2016,750
162625,"Quilceda Creek, CVR Red",Quilceda Creek Vintners,USA,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,350000,2017,750
162626,"Quilceda Creek, Palengat",Quilceda Creek Vintners,USA,Red,Table,15.2,16~18,SWEET1,ACIDITY2,BODY5,TANNIN4,450000,2014,750
162627,"Tenute Rossetti, Chianti ",Fantini Group,Italy,Red,Table,12~13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,44000,2015,750
162628,"Tenute Rossetti, Poggio Civetta Chianti Classico ",Fantini Group,Italy,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,75000,2016,750
162629,"Tenute Rossetti, Poggio Civetta Governo A'lluso Toscano",Fantini Group,Italy,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,80000,2016,750
162630,"Bibi Graetz, Testamatta Bianco ",Bibi Graetz  Testamatta,Italy,White,Table,13.5,10~12,SWEET1,ACIDITY4,BODY4,TANNIN1,418000,2018,750
162631,"McGuigan, Private Bin Chardonnay ",Mcguigan,Australia,White,Table,12~13,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2017,750
162632,"McGuigan, Private Bin Shiraz",Mcguigan,Australia,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,44000,2017,750
162633,"McGuigan, Founder's Series Shiraz",Mcguigan,Australia,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
162634,"McGuigan, Founder's series Cabernet Sauvignon ",Mcguigan,Australia,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2015,750
162635,"McGuigan, The Philosophy",Mcguigan,Australia,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,462000,2014,750
162636,"Luccarelli, il Bacca Primitivo Primitivodi di Manduria ",Fantini Group,Italy,Red,Table,14,16~18,SWEET1,ACIDITY2,BODY5,TANNIN3,163000,2016,750
162637,"Ara, Single Estate Sauvignon Blanc",Ara Wines,New Zealand,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY2,TANNIN1,70000,2016,750
162638,"Ara, Single Estate Pinot Noir",Ara Wines,New Zealand,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,75000,2015,750
162639,"Alias, Cabernet Sauvignon",Alias Winery,USA,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,75000,2015,750
162640,"Champagne de Venoge, Louis d'Or Brut",Champagne de Venoge,France,Sparkling,"Appetizer, Table",12,6~8,SWEET1,ACIDITY4,BODY4,TANNIN1,990000,1996,750
162641,Chateau Haut Fillon Bordeaux,Chateau Haut Fillon,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,30000,2015,750
162642,Chateau Cotes de Chambeau Lussac St-Emillion,Chateau Cotes de Chambeau,France,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,50000,2015,750
162643,"Hardys, Limited Cellar Release Cabernet Sauvignon",Hardys,Australia,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,24900,2017,750
162644,"Hardys, Reserve Cabernet Sauvignon Bag in Box 3L",Hardys,Australia,Red,Table,13.5,16~18,SWEET2,ACIDITY3,BODY2,TANNIN3,24900,0,3000
162645,"Excelsior, Cabernet Sauvignon",Excelsior,the Republic of South Africa,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,32000,2017,750
